Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
2.021E+11;3;140;0; -;2;2;0;1;1;140;1;;-1;1;0;1;80
2.021E+11;3;38;0;D;2;2;0;1;6;0;3;;-1;1;0;1;80
2.021E+11;3;193;-1;N/A;2;2;0;4;11;100;2;;-1;1;0;1;80
2.021E+11;3;985;0;D;3;2;0;2;78;100;1;;-1;1;0;1;80
2.021E+11;3;907;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;7;64;-1;D;2;2;0;2;67;-1;3;;-1;1;0;3;80
2.021E+11;3;N/A;-1;N/A;2;1;0;1;-1;-1;3;;3;1;0;1;80
2.021E+11;6;N/A;-1;N/A;-1;-1;0;1;-1;-1;1;;4;9;0;8;10
2.021E+11;3;94;-1;N/A;2;2;0;1;4;700;1;;-1;1;0;1;50
2.021E+11;3;67;0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;-1
2.021E+11;3;42;0;N/A;2;2;0;1;8;100;2;;-1;1;0;8;-1
2.021E+11;3;974;-1;N/A;2;2;0;2;18;195;1;;-1;1;0;3;80
2.021E+11;3;13;0;N/A;2;2;0;2;23;100;2;;-1;1;0;3;50
2.021E+11;3;152;0;N/A;2;2;0;1;20;950;1;;-1;1;0;1;80
2.021E+11;3;919;-1;N/A;2;2;0;1;7;200;3;;-1;1;0;1;80
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;4;1;-1
2.021E+11;3;105;0;N/A;2;2;0;2;7;900;1;;-1;1;0;1;90
2.021E+11;2;88;0;N/A;2;2;0;1;84;200;1;;-1;1;0;1;80
2.021E+11;3;31;0;D;2;2;0;2;31;800;3;;-1;1;0;1;80
2.021E+11;3;1;0;G;2;2;0;1;4;50;4;;5,5;1;0;1;80
2.021E+11;3;D951;-1;A;2;2;0;1;1;300;3;;-1;2;0;3;80
2.021E+11;3;990;-1;N/A;2;3;0;2;23;600;1;;-1;1;5;1;80
2.021E+11;3;905;0;N/A;2;2;0;1;38;150;3;;-1;1;0;3;90
2.021E+11;3;959;0;N/A;2;2;0;1;84;800;1;;-1;1;9;1;90
2.021E+11;3;102;0;D;-1;2;0;1;12;100;3;;-1;2;4;1;80
2.021E+11;2;154;-1;N/A;3;4;0;1;76;0;3;;-1;1;0;1;110
2.021E+11;3;126;-1;N/A;2;2;0;1;8;383;1;;-1;1;0;3;80
2.021E+11;3;137;-1;N/A;2;2;0;1;19;0;1;;-1;2;0;3;90
2.021E+11;3;134;0;N/A;2;2;0;1;47;180;1;;-1;2;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
2.021E+11;4;N/A;0;D;2;2;0;1;-1;-1;3;;-1;1;0;1;50
2.021E+11;3;751;-1;N/A;2;2;0;1;27;0;1;;-1;1;0;3;80
2.021E+11;3;979;0;D;2;1;0;1;3;200;1;;-1;1;0;8;50
2.021E+11;3;964;-1;N/A;2;2;0;2;11;0;1;;-1;1;0;3;80
2.021E+11;3;877;-1;N/A;2;2;0;1;12;850;1;;-1;1;0;1;80
2.021E+11;3;43;-1;N/A;2;2;0;1;8;45;1;;-1;1;0;1;90
2.021E+11;3;465;-1;N/A;2;2;0;2;5;150;2;;-1;1;0;1;80
2.021E+11;1;28;-1;A;1;4;0;1;84;0;1;;-1;1;0;8;130
2.021E+11;4;rue;0;N/A;2;2;0;1;-1;-1;3;;-1;1;0;1;50
2.021E+11;1;131;-1;A;1;4;0;1;30;500;1;;-1;1;0;1;130
2.021E+11;1;11;-1;N/A;3;2;0;1;257;900;3;;10;1;2;1;110
2.021E+11;3;116;-1;N/A;2;2;0;1;13;76;1;;-1;1;0;1;80
2.021E+11;1;42;0;N/A;1;5;0;1;14;400;1;;-1;1;0;1;110
2.021E+11;1;352;0;A;1;1;0;1;9;7;3;;-1;1;3;1;50
2.021E+11;3;68;0;N/A;2;2;0;2;5;520;3;;-1;1;0;1;80
2.021E+11;3;30;-1;N/A;2;2;0;1;14;350;1;;-1;2;0;1;80
2.021E+11;1;8;0;A;3;5;0;1;27;100;1;;-1;1;0;1;110
2.021E+11;3;4;-1;N/A;2;2;0;1;19;200;1;;-1;1;0;1;80
2.021E+11;1;8;0;N/A;3;4;0;1;189;500;1;;-1;1;7;1;50
2.021E+11;1;48;-1;N/A;1;4;0;1;70;500;3;;-1;1;0;3;130
2.021E+11;4;0;0;O;2;2;0;1;-1;-1;2;;-1;1;0;4;50
2.021E+11;1;7;0;N/A;2;3;0;1;239;0;1;;-1;1;0;1;130
2.021E+11;3;215;-1;D;3;2;0;1;5;600;1;;-1;1;0;1;50
2.021E+11;2;101;-1;N/A;2;2;0;1;-1;-1;3;;-1;1;0;1;40
2.021E+11;3;70;-1;N/A;2;2;0;1;-1;-1;3;;-1;1;0;1;80
2.021E+11;2;5;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;-1
2.021E+11;2;9;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;2;RN;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;70
2.021E+11;2;1;0;N/A;3;2;0;2;25;0;1;;7;2;0;8;90
2.021E+11;1;85;-1;N/A;-1;2;0;1;120;800;1;;-1;1;0;3;130
2.021E+11;2;3;0;N/A;3;4;0;1;10;0;1;;-1;1;0;1;110
2.021E+11;3;54;-1;N/A;2;2;0;2;8;1098;1;;-1;1;0;1;70
2.021E+11;3;231;-1;N/A;2;2;0;1;33;500;1;;-1;2;0;1;80
2.021E+11;3;20;0;N;4;4;0;1;3;200;1;;-1;1;0;1;90
2.021E+11;4;160;0;D;2;2;0;2;-1;-1;4;;-1;1;0;1;50
2.021E+11;3;D23;0;N/A;2;2;0;1;8;752;3;;-1;1;2;4;50
2.021E+11;3;151;0;N/A;-1;2;0;2;12;850;3;;-1;9;0;1;80
2.021E+11;3;d24;0;N/A;2;2;0;1;15;491;3;;-1;1;0;1;70
2.021E+11;3;562;-1;N/A;2;2;0;2;77;800;1;;-1;1;0;1;80
2.021E+11;3;4085;-1;N/A;2;2;0;1;101;350;1;;-1;1;0;1;80
2.021E+11;3;36;0;N/A;2;2;0;1;2;800;1;;-1;1;0;1;80
2.021E+11;3;606;-1;N/A;2;3;0;1;50;195;1;;-1;1;0;1;80
2.021E+11;3;606;-1;N/A;2;2;0;1;91;275;1;;-1;1;0;1;50
2.021E+11;1;6;-1;N/A;3;5;0;1;161;900;1;;-1;1;0;2;130
2.021E+11;3;1;-1;N/A;2;2;0;2;-1;-1;2;;5,5;1;0;1;80
2.021E+11;3;431;-1;D;2;2;0;2;21;0;2;;-1;1;0;3;70
2.021E+11;4;N/A;0;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
2.021E+11;3;426;0;D;2;2;0;1;34;450;1;;-1;1;0;1;-1
2.021E+11;3;603;0;N/A;2;2;0;1;74;400;1;;-1;1;9;6;50
2.021E+11;3;986;0;A;2;2;0;2;4;700;3;;-1;2;0;3;90
2.021E+11;6;N/A;-1;N/A;-1;-1;0;1;-1;-1;1;;4;1;6;8;30
2.021E+11;3;26;-1;N/A;2;2;0;1;38;455;1;;-1;1;5;1;80
2.021E+11;4;N/A;-1;N/A;-1;1;0;1;-1;-1;1;;3,5;1;0;6;50
2.021E+11;7;D269;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;5;1;50
2.021E+11;2;7;0;N/A;2;2;0;1;34;500;1;;-1;1;0;1;-1
2.021E+11;3;1084;-1;N/A;2;3;0;2;4;280;1;;-1;1;0;1;50
2.021E+11;2;126;0;N;2;2;0;1;8;100;1;;-1;1;0;1;80
2.021E+11;3;N/A;-1;N/A;2;-1;-1;1;14;936;3;;8,4;1;0;1;-1
2.021E+11;3;1;-1;N/A;2;2;0;1;87;500;1;;5,5;1;0;3;90
2.021E+11;3;674;0;D;2;2;0;1;19;773;1;;-1;2;0;1;80
2.021E+11;3;d209;0;N/A;2;2;0;1;4;350;3;;-1;1;0;1;70
2.021E+11;2;249;-1;N/A;3;4;0;1;15;0;1;;-1;1;0;1;110
2.021E+11;3;908;0;D;2;2;0;1;28;223;3;;-1;1;0;1;90
2.021E+11;3;47;0;N/A;2;2;0;2;6;789;1;;-1;1;0;1;80
2.021E+11;3;8;-1;N/A;2;2;0;2;9;300;1;;-1;1;0;4;50
2.021E+11;3;887;-1;N/A;2;2;0;2;-1;-1;1;;-1;1;0;3;80
2.021E+11;4;34;-1;N/A;2;2;0;1;32;800;1;;-1;1;0;6;50
2.021E+11;3;791;0;N/A;2;2;0;1;1;-1;1;;-1;1;0;1;80
2.021E+11;4;N/A;-1;N/A;1;2;0;1;-1;-1;1;;4;1;0;1;30
2.021E+11;3;922;0;D;2;2;0;1;24;600;1;;-1;1;0;1;70
2.021E+11;3;115;0;D;2;2;0;2;21;0;3;;-1;1;0;1;80
2.021E+11;3;166;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;80
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
2.021E+11;4;1;0;A;1;2;0;1;-1;-1;1;;5;1;0;1;30
2.021E+11;1;A55 - Sens Marseille vers Martigues;0;N/A;1;2;0;2;15;0;2;;-1;1;0;1;90
2.021E+11;1;A51-Sens Aix en Provence vers Marseille;0;N/A;1;3;0;1;1;0;1;;-1;1;0;1;90
2.021E+11;1;A7-Sens Lyon vers Marseille;0;N/A;-1;3;0;1;277;500;1;;-1;1;0;1;70
2.021E+11;1;A7-Sens Lyon vers Marseille;0;N/A;1;2;0;1;260;0;1;;-1;1;0;1;110
2.021E+11;1;A7-Sens Marseille vers Lyon;0;N/A;1;1;0;1;256;240;1;;-1;1;9;3;70
2.021E+11;1;A46N   14.305 A 17.210;0;N/A;3;3;0;1;16;130;1;;-1;1;0;1;110
2.021E+11;7;M7   0.000 A 2.278;0;N/A;1;3;0;1;1;0;1;;-1;1;0;1;70
2.021E+11;1;Autoroute A 33;0;N/A;3;4;0;1;13;819;1;;-1;1;0;1;110
2.021E+11;1;ROCADE A 630;0;N/A;3;6;0;1;33;485;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A 10;0;N/A;3;6;0;1;528;599;1;;-1;1;0;1;130
2.021E+11;2;ROUTE NATIONALE 230;0;N/A;3;4;0;1;42;620;2;;-1;1;3;1;50
2.021E+11;1;AUTOROUTE A 10;0;N/A;3;6;0;1;0;165;3;;-1;1;0;1;90
2.021E+11;1;ROCADE A 630;0;N/A;3;6;0;1;0;600;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A16;0;N/A;-1;2;0;1;118;699;1;;-1;1;8;1;130
2.021E+11;1;AUTOROUTE A1;0;N/A;-1;6;0;1;194;399;1;;-1;1;0;1;130
2.021E+11;1;AUTOROUTE A6B;0;N/A;1;2;0;1;8;800;1;;-1;1;3;1;90
2.021E+11;1;AUTOROUTE A6;0;N/A;1;3;0;1;34;900;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A10;0;N/A;1;3;0;1;2;500;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A6;0;N/A;3;6;0;2;14;649;1;;-1;1;0;1;110
2.021E+11;2;RN 118;0;N/A;1;3;0;1;0;400;1;;-1;1;0;1;90
2.021E+11;1;10;0;N/A;3;6;0;1;5;0;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A6B;0;N/A;1;2;0;1;5;199;1;;-1;1;0;1;90
2.021E+11;2;RN 104;0;N/A;1;2;0;1;57;0;1;;-1;1;0;1;110
2.021E+11;2;10;0;N/A;-1;0;0;1;54;860;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A6B;0;N/A;3;2;0;1;1;350;1;;-1;1;1;1;70
2.021E+11;1;A86;0;N/A;3;4;0;1;7;0;1;;-1;1;0;1;90
2.021E+11;1;A86;0;N/A;1;2;0;1;1;0;1;;-1;1;1;1;70
2.021E+11;1;86;0;N/A;1;3;0;1;2;99;1;;-1;1;0;1;110
2.021E+11;1;14;0;N/A;1;4;0;1;3;500;1;;-1;1;1;1;70
2.021E+11;1;A12 Y;0;N/A;1;3;0;2;5;800;1;;-1;1;0;1;70
2.021E+11;2;N118;0;N/A;1;2;0;1;5;280;3;;-1;9;3;1;50
2.021E+11;1;13;0;N/A;3;6;0;2;4;500;1;;-1;1;0;1;90
2.021E+11;1;A13;0;N/A;3;4;0;1;2;799;1;;-1;1;2;1;70
2.021E+11;1;13;0;N/A;3;6;0;1;5;900;1;;-1;1;0;1;110
2.021E+11;1;13;0;N/A;1;3;0;1;3;799;1;;-1;1;1;1;70
2.021E+11;1;86;0;N/A;3;4;0;1;0;720;1;;-1;1;0;1;90
2.021E+11;2;RN 2;0;N/A;-1;2;0;1;19;0;1;;-1;1;0;1;70
2.021E+11;1;AUTOROUTE A86;0;N/A;-1;4;0;1;16;399;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A1;0;N/A;1;3;0;1;12;399;1;;-1;2;0;1;110
2.021E+11;1;AUTOROUTE A115;0;N/A;1;2;0;1;11;199;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A3;0;N/A;3;4;0;2;5;300;2;;-1;1;0;1;90
2.021E+11;1;86;0;N/A;3;6;0;1;9;500;1;;-1;1;0;1;90
2.021E+11;2;RN 184;0;N/A;3;4;0;1;12;300;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A3;0;N/A;-1;10;0;1;1;799;1;;-1;1;1;1;90
2.021E+11;1;AUTOROUTE A3;0;N/A;3;6;0;1;13;500;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A115;0;N/A;3;4;0;1;5;0;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A86;0;N/A;3;4;0;1;13;0;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A1;0;N/A;1;10;0;1;3;400;1;;-1;1;0;1;90
2.021E+11;2;RN 184;0;N/A;3;4;0;1;5;800;1;;-1;1;0;1;90
2.021E+11;1;15;0;N/A;3;4;0;1;4;199;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A1;0;N/A;1;2;0;1;12;0;1;;-1;2;3;1;90
2.021E+11;1;A104;0;N/A;-1;2;0;1;20;800;1;;-1;1;0;3;90
2.021E+11;1;A4;0;N/A;3;3;0;1;12;800;1;;-1;1;0;1;110
2.021E+11;1;A86.EXT;0;N/A;1;2;0;1;32;500;2;;-1;2;1;1;70
2.021E+11;1;A4.W;0;N/A;3;3;0;1;15;800;1;;-1;1;0;2;110
2.021E+11;1;A4;0;N/A;1;5;0;1;31;900;1;;-1;1;0;1;130
2.021E+11;1;A4;0;N/A;1;3;0;1;13;199;1;;-1;1;0;1;110
2.021E+11;2;RN104;0;N/A;-1;3;0;2;19;0;1;;-1;1;0;1;110
2.021E+11;3;1205;0;D;2;2;0;1;26;250;3;;-1;1;0;1;80
2.021E+11;3;N/A;-1;N/A;2;2;0;2;-1;-1;1;;5;1;0;4;50
2.021E+11;4;cavani-Manguiers (rue des);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;BELIERS (ALLEE DES);0;N/A;2;1;0;2;0;0;2;;-1;1;0;1;50
2.021E+11;4;ANCIENNE RN 1;0;N/A;2;2;0;1;0;0;3;;-1;1;9;8;90
2.021E+11;4;ROMERO(AVENUE);0;N/A;2;-1;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;-1;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;GUILLOTIERE (DE LA)                 (PT);0;N/A;2;4;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;THOMAS BLANCHET                     (R );0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;PINEL                               (BD);0;N/A;2;4;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;BESSON;0;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;3;ALATA ROUTE;0;N/A;-1;2;0;1;0;500;1;;-1;1;0;1;50
2.021E+11;4;rue Henri Barbusse;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;VALLEE DE LA BIEVRES (VOIE DE LA);0;N/A;1;1;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;4;RPT DU DONJON;0;N/A;4;0;0;1;0;100;1;;-1;1;5;1;30
2.021E+11;4;PLESSIS (CHEMIN DU);0;N/A;4;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;ROUSSILLON (AVENUE DU);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;VICTORIA (AVENUE);0;N/A;2;2;0;1;-1;0;1;;-1;1;0;1;30
2.021E+11;3;RD 934;0;N/A;3;4;0;2;-1;-1;1;;-1;1;0;1;110
2.021E+11;4;CONDORCET;0;N/A;2;2;0;1;-1;-1;1;;7,3;1;0;1;50
2.021E+11;3;MANTES (ROUTE DE);0;N/A;1;2;0;1;24;480;1;;-1;1;0;1;50
2.021E+11;4;VILLEVAUDE (RUE DE  );0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;7;TARLE. RUE PIERRE;0;N/A;2;2;0;1;2;900;1;;-1;1;0;1;50
2.021E+11;4;GROUPE SCOLAIRE HENRI WALLON;0;N/A;2;2;0;1;-1;0;1;;-1;1;0;1;30
2.021E+11;4;ABBE DE L'EPEE;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;ALBERT SAMAIN;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;RD 54;0;N/A;2;2;0;1;1;175;1;;-1;1;0;1;50
2.021E+11;3;RIVE (AVENUE DE LA) RD 1005;0;N/A;2;2;0;1;28;300;1;;-1;1;0;1;80
2.021E+11;4;PREMARTINE (RUE) NÂ° IMP 1 A 41;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;3;ITALIENS (BD DES);0;N/A;2;2;0;1;0;0;2;;-1;1;0;1;70
2.021E+11;4;DERRIEN (RUE GEORGES);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;PIERRE VOYANT    (Rue);0;N/A;2;2;2;1;-1;-1;1;;-1;1;0;8;50
2.021E+11;7;GARIBALDI                           (AV);0;N/A;2;4;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;4;EDOUARD HERRIOT                     (BD);0;N/A;2;2;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;LOYSON DE CHASTELUS  R;0;N/A;2;2;2;1;-1;-1;1;;-1;1;0;8;50
2.021E+11;3;ALSACE (RUE D');0;N/A;3;1;0;1;-1;-1;1;;-1;1;0;5;50
2.021E+11;4;BALEARES ROND POINT ET CITE DES;0;N/A;1;2;0;1;0;0;3;;-1;1;0;1;30
2.021E+11;3;BEGUERE (AVENUE ANTOINE);0;N/A;2;2;0;1;10;725;1;;-1;2;0;1;30
2.021E+11;4;BERNADOTTE;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
2.021E+11;4;N/A;0;N/A;2;2;0;1;-1;-1;1;;-1;9;0;1;50
2.021E+11;3;RD 301 (ROCADE MINIERE);0;N/A;3;4;0;1;7;450;1;;-1;1;0;1;110
2.021E+11;3;C.D 916;0;N/A;2;2;0;1;38;455;1;;-1;1;5;1;50
2.021E+11;7;FRESNOY (RUE DU);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;LOCRE (ROUTE DE);0;N/A;-1;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;RENE MARLIN (CARREFOUR);0;N/A;1;1;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;4;HENRI BOUQUILLARD;0;N/A;2;2;3;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;LORRAINE (AVENUE DE);0;N/A;2;3;0;1;1;430;1;;-1;1;5;1;50
2.021E+11;3;DEPARTEMENTALE 613;0;N/A;3;2;0;1;-1;-1;1;;-1;1;0;8;50
2.021E+11;4;ROEDERER (BOULEVARD LOUIS);0;N/A;1;2;0;2;-1;-1;1;;-1;1;1;1;50
2.021E+11;4;BERGE (VOIE SUR);0;N/A;2;2;0;1;0;0;1;;-1;1;2;1;50
2.021E+11;4;BOULEVARD DE VENDEE;0;N/A;3;2;0;1;-1;0;1;;-1;1;0;1;50
2.021E+11;4;MULSANT (RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;7;DE GAULLE (BD CHARLES);0;N/A;1;2;0;1;-1;-1;2;;-1;1;5;8;50
2.021E+11;4;JOLIVET (RUE);0;N/A;2;1;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;LOIRE (QUAI DE LA);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;GUINES (BD DE);0;N/A;2;2;0;1;0;0;1;;-1;1;5;1;50
2.021E+11;7;RAYMOND DUGRAND (AVENUE);0;N/A;1;2;0;1;0;1;1;;-1;1;6;1;70
2.021E+11;4;ABBES JEU DE MAIL;0;N/A;2;2;0;1;-1;-1;1;;-1;1;6;1;50
2.021E+11;4;AEROPORT INTERNATIONAL (BOULEVARD DE L');0;N/A;1;3;3;1;-1;-1;1;;-1;1;0;6;30
2.021E+11;4;FEYNES FRANCOIS (RUE);0;N/A;1;1;0;4;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;RUE MONGE;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;8;50
2.021E+11;4;QUAI DU PRESIDENT WILSON;0;N/A;1;2;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;HUGO (CRS VICTOR) (74-164) PAIRS;0;N/A;3;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;PISTE 214;0;N/A;2;2;0;1;6;750;2;;-1;1;5;1;50
2.021E+11;3;UZES (ROUTE D');0;N/A;2;2;0;1;1;290;1;;-1;1;0;1;50
2.021E+11;4;STRASBOURG (PLACE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;9;1;30
2.021E+11;2;LIEVRE D'OR (RUE DU);0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;SENARMONT (RUE DE);0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
2.021E+11;4;DELAMARE (RUE ABBE);0;N/A;2;2;0;1;-1;-1;3;;-1;1;2;1;70
2.021E+11;3;SEMARD (RUE PIERRE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;KERMARIA SULARD (ROUTE DE);0;N/A;2;2;0;1;1;0;3;;-1;1;0;1;80
2.021E+11;3;72;0;N/A;2;2;0;1;9;520;1;0;4,4;1;0;1;50
2.021E+11;2;ECHANGEUR NÂ° 6 ( VALLEE DES JARDINS );0;N/A;1;2;0;1;1;0;1;;-1;1;0;1;90
2.021E+11;4;CONSTANT ( AVENUE JEAN ETIENNE );0;N/A;2;2;0;2;1;233;1;;-1;1;0;1;50
2.021E+11;4;FLORIAN ( ROND POINT);0;N/A;1;4;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;4;PAUL SIRVENT (AVE);0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;30
2.021E+11;9;SAINT MARCEL (BOULEVARD DE );0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;SAINT JEAN (BOULEVARD);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;TELLENE (BOULEVARD);0;N/A;3;2;0;2;0;0;2;;-1;1;0;1;50
2.021E+11;4;JOSEPH THIERRY (COURS);0;N/A;1;2;1;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;MOLLE (RUE DE LA);0;N/A;1;3;3;2;0;0;1;;-1;1;0;6;50
2.021E+11;3;DUJARDIN-BEAUMETZ;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;LECUYER (RUE ANTOINE);0;N/A;1;0;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;PORTE DE PASSY;0;N/A;1;4;0;1;13;900;1;;-1;1;0;1;70
2.021E+11;4;QUAI D IVRY;0;N/A;1;4;0;1;0;300;2;;-1;1;0;1;70
2.021E+11;4;PORTE DAUPHINE;0;N/A;1;4;0;1;15;100;1;;-1;1;0;1;70
2.021E+11;4;AVENUE KLEBER;0;N/A;2;4;3;1;-1;-1;1;;-1;1;0;6;50
2.021E+11;4;RUE DES FRERES FLAVIEN;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BOULEVARD BARBES;0;N/A;2;4;0;2;-1;-1;1;;-1;1;5;1;30
2.021E+11;4;AVENUE BRUNETIERE;0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;AVENUE MAC MAHON;0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;RUE LE MAROIS;0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;AVENUE DE VERSAILLES;0;N/A;1;4;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;BOULEVARD RASPAIL;0;N/A;2;4;3;1;-1;-1;1;;-1;1;0;6;30
2.021E+11;4;BOULEVARD DE L HOPITAL;0;N/A;2;5;1;2;-1;-1;1;;-1;1;0;5;30
2.021E+11;4;RUE TAGORE;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;BOULEVARD AUGUSTE BLANQUI;0;N/A;3;3;1;2;-1;-1;1;;-1;1;0;5;30
2.021E+11;4;BOULEVARD MASSENA;0;N/A;3;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;BOULEVARD MASSENA;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;AVENUE DAUMESNIL;0;N/A;2;6;0;2;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;BOULEVARD DIDEROT;0;N/A;2;3;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;ROUTE DE LA TOURELLE;0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RUE DES ORTEAUX;0;N/A;2;2;1;1;-1;-1;1;;-1;1;0;5;30
2.021E+11;4;BOULEVARD MALESHERBES;0;N/A;2;6;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;AVENUE GABRIEL;0;N/A;3;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;JULES GUESDE (QU);0;N/A;2;3;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;GENERAL FERRIE (BD DU);0;N/A;-1;1;0;1;1;0;1;;-1;1;0;1;30
2.021E+11;3;LE FOLL (AV);0;N/A;2;0;0;1;0;1;3;;-1;1;0;1;50
2.021E+11;3;COLONEL PIERRE BROSSOLETTE (R DU);0;N/A;2;0;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;4;MARNE (RUE DE LA);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;ELUARD PAUL - AUTRES;0;N/A;3;3;0;1;0;1;2;;-1;1;0;1;50
2.021E+11;3;RESISTANCE (AVENUE DE LA);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;ROSNY (AVENUE DE);0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;3;GALLIENI (AVENUE);0;N/A;-1;2;0;1;0;0;1;;-1;1;0;1;50
